epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,0001000,0.9984323594683003,0.6028287155843782,0.8015463917525774,0.6939434715048394,0.7406691813783534,0.6851961183107464,7.8104502147006,48940741
2,0001000,0.41706775987828243,0.5051054039237196,0.8417525773195876,0.7641004320526255,0.8111519727500525,0.7416238944858117,8.127347464413987,48940741
3,0001000,0.20046354999039007,0.6875479438926139,0.8541237113402061,0.7848620440854077,0.8175082083486629,0.7795143232380763,8.411318739664924,48940741
4,0001000,0.08613177842563981,0.9246525226392192,0.8608247422680413,0.8152740309847195,0.8076770096554189,0.826520246480144,8.756225379471925,48940741
5,0001000,0.02766001073710935,1.021530959915384,0.8654639175257732,0.8183889387626051,0.8194562666498465,0.8173684580209732,8.738098316585894,48940741
6,0001000,0.005689905892860171,1.1934849489036106,0.8690721649484536,0.8159082672903072,0.838267537372214,0.7994101543302852,8.530098384188621,48940741
7,0001000,0.0013696829001351072,1.145828172906758,0.8690721649484536,0.8200225894881467,0.8235720840818521,0.8170575021347339,8.546251857403627,48940741
8,0001000,0.000666743050102463,1.1572184777456889,0.8701030927835052,0.820662710807048,0.8285026573841339,0.8138936687464392,9.12048374254679,48940741
