epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,0001,0.5072524194180965,0.27814730496278833,0.9082894736842105,0.9081895254174707,0.9085278259925539,0.9082894736842105,9.240271135380395,42953316
2,0001,0.18890053156713646,0.2602709282361785,0.920921052631579,0.9206905649643963,0.9208507569130164,0.920921052631579,10.963007274426912,42953316
3,0001,0.10960658322777599,0.2994633304393467,0.9167105263157894,0.9166678387896048,0.9166571800454634,0.9167105263157894,10.520104389441642,42953316
4,0001,0.05981105792981883,0.34894702213761564,0.9163157894736842,0.9162758555042115,0.9162470193840546,0.9163157894736842,6.712561469329031,42953316
