epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,0000,1.2083661749958992,0.8276637363923739,0.7190721649484536,0.6618485377119308,0.7443401987425333,0.7190721649484536,4.117508729298909,43375237
2,0000,0.5463243339868152,0.48856098429389194,0.8384879725085911,0.8343928222841812,0.8342633169079579,0.8384879725085911,4.48369611169874,43375237
3,0000,0.2803478066535557,0.42260963530981377,0.8591065292096219,0.8597831544789538,0.8631111349162283,0.8591065292096219,4.813367763335762,43375237
4,0000,0.15072495962273988,0.42373994176518426,0.8616838487972509,0.8598244220605851,0.86365328661893,0.8616838487972509,4.7866106033325195,43375237
5,0000,0.07844092487905394,0.3892155051333447,0.8788659793814433,0.8751676405534956,0.8775142723767403,0.8788659793814433,4.900737111920754,43375237
6,0000,0.0394184332474491,0.3766409832065644,0.8865979381443299,0.8848494339189777,0.884716138117997,0.8865979381443299,5.005034589275871,43375237
7,0000,0.01964445597396287,0.3855502429635149,0.8857388316151202,0.8842148950691027,0.8842960140687082,0.8857388316151202,4.987536222254697,43375237
8,0000,0.012316436611239196,0.3875596125495352,0.8848797250859106,0.8830652356686104,0.8829408684644878,0.8848797250859106,5.000447489551662,43375237
