epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,0000,0.511770527028044,0.2676722504073331,0.910921052631579,0.9112081808102416,0.9120032802760578,0.910921052631579,33.20,43374980
2,0000,0.1794715257756412,0.24047638363979695,0.9235526315789474,0.9234244208459409,0.923372996698766,0.9235526315789474,33.20,43374980
3,0000,0.09913996209834391,0.26978166307275725,0.9238157894736843,0.9236631638705967,0.9235949343305725,0.9238157894736843,33.20,43374980
4,0000,0.04982582607671308,0.30743075685552124,0.9222368421052631,0.9221657163488669,0.9221226486527745,0.9222368421052631,33.20,43374980
