epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,110111,0.510450917378068,0.27244392164959375,0.9096052631578947,0.9093907703191123,0.9103246617495578,0.9096052631578947,41.505755778370784,46074692
2,110111,0.18261269058212637,0.24957231468982807,0.9205263157894736,0.9205734894835841,0.920930404431303,0.9205263157894736,39.08386663729403,46074692
3,110111,0.09883625991580387,0.3074261732438595,0.9172368421052631,0.9173086240819772,0.9174095942771062,0.9172368421052631,38.57156274323704,46074692
4,110111,0.05237217748717715,0.38365874185956655,0.9153947368421053,0.9153016954388502,0.9152570038013881,0.9153947368421053,37.01759186111578,46074692
