epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,0001,0.6226004193981488,0.31041261685245175,0.8988157894736842,0.8989304081816443,0.8997100019036949,0.8988157894736842,11.910483147166357,37098756
2,0001,0.22426924688965083,0.2760476418731718,0.9131578947368421,0.913148436311929,0.9134607976723612,0.9131578947368421,11.152312503892835,37098756
3,0001,0.15131153453427057,0.28668280513644095,0.9125,0.9123808222141833,0.9123749624918975,0.9125,13.410391520802714,37098756
4,0001,0.11402668189111476,0.3077404273384321,0.9146052631578947,0.9144360829377757,0.9144296037678368,0.9146052631578947,13.469444446954407,37098756
