generation,rank,fitness,f1,latency,params,depth,gen_time_min,genotype
0,0,0.8275648910499067,0.8275648910499067,0.017417403731997183,57073092,11,28.506368800004324,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]"
0,1,0.8059218291055953,0.8059218291055953,0.004898328921626671,43609188,5,28.506368800004324,"[1, 0, 1, 1, 0]"
0,2,0.8033523789061475,0.8033523789061475,0.005676478721397871,43609188,5,28.506368800004324,"[1, 1, 1, 0, 0]"
0,3,0.7903623229236889,0.7903623229236889,0.009734898623719346,47019620,6,28.506368800004324,"[1, 0, 1, 1, 0, 1]"
0,4,0.7875196484695739,0.7875196484695739,0.00675349077255305,47019620,6,28.506368800004324,"[1, 0, 1, 1, 1, 0]"
0,5,0.7871916928770062,0.7871916928770062,0.007248731353683979,48097156,7,28.506368800004324,"[0, 1, 0, 0, 1, 0, 1]"
0,6,0.786066854947664,0.786066854947664,0.008107843823836447,43609188,5,28.506368800004324,"[1, 1, 0, 1, 1]"
0,7,0.7785144160918702,0.7785144160918702,0.0180806473517805,57073092,11,28.506368800004324,"[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]"
0,8,0.7767701475031282,0.7767701475031282,0.013518376315914793,61561060,13,28.506368800004324,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0]"
0,9,0.7755908107452222,0.7755908107452222,0.006371487915657781,42531652,4,28.506368800004324,"[1, 1, 0, 1]"
0,10,0.7732565652915782,0.7732565652915782,0.014900600716828194,61561060,13,28.506368800004324,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1]"
0,11,0.767688626277933,0.767688626277933,0.00830674017106503,43609188,5,28.506368800004324,"[1, 1, 0, 1, 1]"
0,12,0.7667545738703968,0.7667545738703968,0.0061567581760755274,47019620,6,28.506368800004324,"[0, 1, 1, 0, 0, 0]"
0,13,0.7656784426827651,0.7656784426827651,0.00685145859779368,43609188,5,28.506368800004324,"[1, 0, 1, 1, 0]"
