generation,rank,fitness,f1,latency,params,depth,genotype,gen_time_min
0,0,0.2777310277913509,0.2777310277913509,0.020691107005751247,51507588,8,"[1, 0, 1, 1, 1, 1, 0, 1]",
0,1,0.25005428770492966,0.25005428770492966,0.010661951531397386,43609188,5,"[1, 1, 1, 0, 1]",
0,2,0.2347341419835805,0.2347341419835805,0.04572955446132082,69459460,20,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",
0,3,0.2115377479963211,0.2115377479963211,0.011667480756711614,43609188,5,"[0, 0, 0, 0, 0]",
0,4,0.19255162037511528,0.19255162037511528,0.008358647550700144,42531652,4,"[1, 1, 1, 0]",
0,5,0.19235656030334958,0.19235656030334958,0.017699907936427433,47019620,6,"[0, 1, 0, 0, 1, 1]",
0,6,0.18938251977673692,0.18938251977673692,0.013214038564853134,43609188,5,"[1, 1, 0, 1, 0]",
0,7,0.1884679866214912,0.1884679866214912,0.02627468294194264,52585124,9,"[1, 1, 0, 0, 1, 1, 0, 1, 0]",
0,8,0.18728130710113516,0.18728130710113516,0.011736543531278296,42531652,4,"[1, 1, 1, 0]",
0,9,0.18461438352786078,0.18461438352786078,0.015395311465475797,43609188,5,"[0, 0, 0, 0, 0]",
0,10,0.18294194519292434,0.18294194519292434,0.017400776953316325,47019620,6,"[0, 0, 0, 1, 0, 1]",
0,11,0.18285533349515873,0.18285533349515873,0.035338636331347054,61561060,13,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",
0,12,0.17207257849363114,0.17207257849363114,0.01605442404656464,47019620,6,"[1, 0, 0, 0, 0, 0]",
0,13,0.1706629518603421,0.1706629518603421,0.032621908140422345,61561060,13,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",
0,14,0.16750086865848896,0.16750086865848896,0.02952983422391486,57073092,11,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",
0,15,0.16623876839860613,0.16623876839860613,0.032660024162771785,57073092,11,"[0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0]",
0,16,0.16607259468303648,0.16607259468303648,0.008231295129498615,42531652,4,"[1, 0, 0, 1]",
0,17,0.16535207256870066,0.16535207256870066,0.012783120456290254,42531652,4,"[0, 0, 1, 0]",
0,18,0.16516373639619783,0.16516373639619783,0.022010986917718713,52585124,9,"[1, 1, 0, 1, 0, 0, 0, 0, 1]",
0,19,0.15758590153938828,0.15758590153938828,0.01918369480399489,48097156,7,"[0, 1, 1, 0, 1, 0, 0]",
0,20,0.1575706871672389,0.1575706871672389,0.021208827545042223,51507588,8,"[1, 1, 0, 1, 1, 0, 1, 0]",
0,21,0.15327427161012855,0.15327427161012855,0.018514655456307254,48097156,7,"[0, 0, 0, 1, 0, 1, 1]",
0,22,0.1478260423025642,0.1478260423025642,0.030810391652353462,57073092,11,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",
0,23,0.14674847528721138,0.14674847528721138,0.011791365022497577,42531652,4,"[0, 0, 1, 0]",
0,24,0.13572098347967312,0.13572098347967312,0.013376068937109917,43609188,5,"[0, 1, 0, 1, 1]",
0,25,0.13541279572557766,0.13541279572557766,0.015014689442949251,43609188,5,"[1, 0, 1, 0, 1]",
0,26,0.11531322266651452,0.11531322266651452,0.015645827442067602,43609188,5,"[0, 0, 1, 1, 1]",
0,27,0.09721445783132529,0.09721445783132529,0.04722455847063213,69459460,16,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",
0,28,0.09713643659711076,0.09713643659711076,0.033055900587997816,60483524,12,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",
0,29,0.09713643659711076,0.09713643659711076,0.04773939163553425,69459460,16,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",
1,0,0.2515308338645894,0.2515308338645894,0.014588774285382695,43609188,5,"[1, 1, 1, 0, 0]",504.60208895603813
1,1,0.24157166987909584,0.24157166987909584,0.01940888833159411,52585124,9,"[1, 1, 0, 1, 0, 0, 0, 0, 0]",504.60208895603813
1,2,0.23422956179849902,0.23422956179849902,0.02239589515906234,48097156,7,"[0, 1, 0, 0, 1, 1, 0]",504.60208895603813
1,3,0.2216024108636352,0.2216024108636352,0.016537958956582263,43609188,5,"[0, 0, 1, 0, 0]",504.60208895603813
1,4,0.22070416197975254,0.22070416197975254,0.01599300447237005,51507588,8,"[0, 0, 1, 1, 1, 1, 1, 1]",504.60208895603813
1,5,0.21542697788597817,0.21542697788597817,0.024048010958635825,51507588,8,"[1, 0, 0, 0, 1, 0, 0, 0]",504.60208895603813
1,6,0.2139687085597036,0.2139687085597036,0.01730849276299566,47019620,6,"[0, 0, 0, 0, 1, 1]",504.60208895603813
1,7,0.21149766470127312,0.21149766470127312,0.012922835638164543,43609188,5,"[1, 0, 0, 1, 0]",504.60208895603813
1,8,0.20788924041196166,0.20788924041196166,0.014055599758100312,43609188,5,"[0, 0, 0, 0, 0]",504.60208895603813
1,9,0.20012525476977008,0.20012525476977008,0.017194961397936345,47019620,6,"[0, 1, 0, 1, 0, 1]",504.60208895603813
1,10,0.1957027562084705,0.1957027562084705,0.011937072723946859,43609188,5,"[1, 0, 1, 0, 1]",504.60208895603813
1,11,0.1948268495972402,0.1948268495972402,0.014576236266755528,42531652,4,"[0, 1, 1, 1]",504.60208895603813
1,12,0.19036900132119053,0.19036900132119053,0.013617428053135334,43609188,5,"[1, 1, 0, 0, 1]",504.60208895603813
1,13,0.1882623958207513,0.1882623958207513,0.018947382026078506,51507588,8,"[1, 0, 1, 1, 0, 1, 0, 1]",504.60208895603813
1,14,0.1880840880276134,0.1880840880276134,0.02789885390111955,51507588,8,"[1, 1, 0, 1, 1, 1, 0, 0]",504.60208895603813
1,15,0.1871132451885891,0.1871132451885891,0.013807654425147035,42531652,4,"[1, 1, 0, 0]",504.60208895603813
1,16,0.1865600775747075,0.1865600775747075,0.012422694725313387,47019620,6,"[1, 1, 0, 0, 0, 0]",504.60208895603813
1,17,0.18029599751784053,0.18029599751784053,0.014378083448733262,43609188,5,"[0, 0, 0, 0, 0]",504.60208895603813
1,18,0.17836620553359683,0.17836620553359683,0.022711363973766788,51507588,8,"[1, 0, 1, 0, 1, 1, 0, 1]",504.60208895603813
1,19,0.17282619430347085,0.17282619430347085,0.01243634865340215,43609188,5,"[0, 0, 1, 0, 0]",504.60208895603813
1,20,0.15423956909106423,0.15423956909106423,0.018764134138427112,47019620,6,"[1, 0, 1, 0, 1, 1]",504.60208895603813
1,21,0.15421332269644994,0.15421332269644994,0.025955783580670074,61561060,13,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",504.60208895603813
1,22,0.15373254160052793,0.15373254160052793,0.014829540774429453,43609188,5,"[1, 1, 0, 0, 0]",504.60208895603813
1,23,0.13489032006245122,0.13489032006245122,0.01428985603672031,43609188,5,"[1, 1, 0, 1, 1]",504.60208895603813
1,24,0.11849265746558613,0.11849265746558613,0.026270705335293083,51507588,8,"[1, 1, 0, 0, 0, 0, 0, 1]",504.60208895603813
1,25,0.11000409972331499,0.11000409972331499,0.0235021935964358,51507588,8,"[1, 0, 1, 1, 0, 1, 0, 1]",504.60208895603813
1,26,0.10521177184466018,0.10521177184466018,0.018887155448153083,47019620,6,"[0, 1, 0, 1, 0, 1]",504.60208895603813
1,27,0.10471330533117931,0.10471330533117931,0.025141312852307845,51507588,8,"[1, 1, 1, 0, 1, 1, 0, 1]",504.60208895603813
1,28,0.09728813559322033,0.09728813559322033,0.03733979175671093,69459460,20,"[1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",504.60208895603813
1,29,0.09713643659711076,0.09713643659711076,0.025466276056711593,52585124,9,"[1, 1, 0, 1, 0, 0, 0, 1, 0]",504.60208895603813
