epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,0000,1.1647181035679521,0.7291133409274406,0.7871134020618556,0.6165015333341184,0.77386537641384,0.6237335830836143,1.4497245709920668,43375237
2,0000,0.4938662145105959,0.43426492593449645,0.8479381443298969,0.7632696258903178,0.8007535401357501,0.748414198949607,2.4745804747355353,43375237
3,0000,0.25423292565222794,0.4302050581843149,0.856701030927835,0.8070278488269041,0.8105864637149554,0.8066108002536341,3.5295963287353516,43375237
4,0000,0.13247125101664547,0.3540772368719221,0.8778350515463917,0.8224336708613098,0.8384094263235802,0.8122680600230823,3.392082760014485,43375237
5,0000,0.06679756391467978,0.35907983466158394,0.8793814432989691,0.8294134053193394,0.838979113522106,0.8216088404267652,3.307768487438713,43375237
6,0000,0.03121395268448113,0.35940557208530544,0.8845360824742268,0.8319841165075083,0.8560558450429536,0.8164476207226674,3.2340495856766847,43375237
7,0000,0.015118347639975237,0.3720370577037579,0.8860824742268041,0.8351536046006587,0.8591635596562494,0.8175369897785609,3.2549590179600667,43375237
8,0000,0.008903621054238649,0.35462874890740226,0.8902061855670103,0.8437712316485124,0.8505942894352263,0.8381700956377742,3.0027353886476496,43375237
