epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,00010,1.0130395729420254,0.5852136587510344,0.8061855670103093,0.704251406090238,0.7327081540061747,0.7001168994312941,4.8953517196104706,44031109
2,00010,0.4125705867445151,0.5269605245166382,0.8278350515463917,0.7409956854999606,0.7693809839397926,0.7339819534902683,5.627180374774737,44031109
3,00010,0.19215823609401128,0.662217745540967,0.845360824742268,0.7763921486215921,0.8122859245800511,0.7544431742142075,5.83608310247205,44031109
4,00010,0.08155058272910379,0.9922951017128467,0.8417525773195876,0.7608846206128976,0.8162230942720257,0.7344263016361563,6.236118508368423,44031109
5,00010,0.03090615006636958,0.9871236600295045,0.8572164948453608,0.799473561936623,0.8197151680501165,0.7853646199990753,6.25092430213063,44031109
6,00010,0.005995943392591751,0.9504794668414438,0.8654639175257732,0.820774000268551,0.815489075118258,0.8275116708159483,6.272616951735978,44031109
7,00010,0.001526501923830326,0.9440062471503136,0.8711340206185567,0.8216499258550755,0.82432244601139,0.8191947759980666,6.074787538076184,44031109
8,00010,0.0010757405948923072,0.9613462047935386,0.8706185567010309,0.8204200731346963,0.8293508422027461,0.812963964400873,6.2478387478700625,44031109
