epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,0001,1.0001079603595642,0.6011980637052997,0.7896907216494845,0.678343581455716,0.753549925691041,0.6502496303569376,24.566055081554296,42953573
2,0001,0.41190268920318596,0.4657401632456506,0.845360824742268,0.7688735886545894,0.8124955198451671,0.750251964682217,12.797698900871671,42953573
3,0001,0.17879452259230058,0.5847721133593682,0.8613402061855671,0.7960091416965812,0.8450183491184979,0.7728016763449839,9.597282680039553,42953573
4,0001,0.07195149622849094,0.7338180025826212,0.8675257731958763,0.812462606823287,0.852089279622394,0.7886850711427102,3.713888851637693,42953573
5,0001,0.01962166865155158,0.8264430808885515,0.8690721649484536,0.8199276364395509,0.822832909909194,0.8181495866289747,5.37057930661231,42953573
6,0001,0.006617843998135767,0.9272931306006534,0.8634020618556701,0.8103175403006123,0.8148743253319728,0.8072823792689826,5.228724799205348,42953573
7,0001,0.002907013299423704,0.9747326234756749,0.8701030927835052,0.8192536705807013,0.8191524072805432,0.820841841482908,3.7109711735518935,42953573
8,0001,0.0022228791512331767,0.9688992350185243,0.8680412371134021,0.8166204200203021,0.8208025415235518,0.8134358639558894,5.125620438880527,42953573
