epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,00010,1.0260545516983397,0.651966116803347,0.7963917525773195,0.688052065520208,0.7457941392498036,0.7073918290364913,1.9653231827254147,44031109
2,00010,0.4313720700430494,0.5493559173354116,0.815979381443299,0.6827878083946888,0.8000794268262343,0.6757291100622538,1.9755042705339254,44031109
3,00010,0.1978979876335005,0.5890790379752183,0.8530927835051546,0.8022018242151079,0.8075538087907317,0.7978758127636028,6.020667380893354,44031109
4,00010,0.07448815076778369,0.7842506295708659,0.865979381443299,0.8135210228209452,0.8261921574328353,0.8029594429219937,4.962539918643912,44031109
5,00010,0.02160702888645971,0.985716556012582,0.8644329896907217,0.8038405819956551,0.8364153602162945,0.7851861996785306,5.228576340626195,44031109
6,00010,0.005980126531131619,0.9679443718255059,0.8716494845360825,0.8195699573077475,0.8306470200886199,0.8162745554253019,5.2033538670883965,44031109
7,00010,0.001450072954251521,0.991160889471286,0.8711340206185567,0.8221876584923086,0.8307095138108475,0.815077327066383,5.233963740240668,44031109
8,00010,0.0010890821127887444,0.994350586710961,0.8731958762886598,0.8228405343596965,0.8314824190160207,0.817007272574201,5.350886669355569,44031109
