epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,0000,1.1588093008375862,0.7248463422426434,0.756701030927835,0.5341877765182291,0.7501888391320594,0.5520409418695428,1.4818834275314487,43375237
2,0000,0.49572460516129885,0.4351028209307887,0.8505154639175257,0.7663463937255456,0.8163575478329216,0.7453874924447595,2.3339798770000026,43375237
3,0000,0.25180575814893813,0.4053755963877698,0.8634020618556701,0.8067643880534037,0.8202619736460616,0.797304914222903,3.344623698401697,43375237
4,0000,0.12705036079131285,0.3538583523181618,0.8835051546391752,0.8361886647028735,0.8425444990711505,0.8355727161619868,3.348958369382878,43375237
5,0000,0.059611676373853555,0.35468681984901673,0.884020618556701,0.833113486573272,0.8530480886522301,0.8182092406752732,14.766946035562103,43375237
6,0000,0.027145649031261255,0.34525741841720387,0.8902061855670103,0.8406958136694094,0.8534623768325691,0.8333911830686717,16.98747578355455,43375237
7,0000,0.013209199352592266,0.3476085483075547,0.8871134020618556,0.8363537076726436,0.8502309284727121,0.8287435293329958,20.56848474384583,43375237
8,0000,0.008030007203398906,0.3419593160220071,0.893298969072165,0.8463398977953241,0.8569832520512634,0.8393903090120819,15.10836783143663,43375237
