epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,000100,1.015438500791788,0.6129093217800875,0.7927835051546391,0.7050370218928673,0.7242975743255932,0.7014106533972554,28.744151051511473,47863205
2,000100,0.4383304274857985,0.5246532992536171,0.8340206185567011,0.7410620796405256,0.8059310323422142,0.7195517716472581,32.48263978466545,47863205
3,000100,0.20843706664820574,0.7925679874930867,0.8417525773195876,0.7527513935112398,0.834913480663273,0.7269808346668566,16.53067488031289,47863205
4,000100,0.10779468126032361,0.9279541575052597,0.8448453608247423,0.7988725601369409,0.782327152464457,0.824323217869386,9.801425515990896,47863205
5,000100,0.030499522795407946,1.1241982547642946,0.8561855670103092,0.8014645929684946,0.8149091742845359,0.7960297661636915,7.578430102043545,47863205
6,000100,0.003913371891298661,1.1557769062116376,0.8695876288659794,0.8120364542810898,0.8357963390549502,0.7981987054513505,7.154370214521271,47863205
7,000100,0.001389263783351169,1.161259183876326,0.872680412371134,0.820372772813878,0.8362817641516326,0.8117356804346294,2.300611722100641,47863205
8,000100,0.0008236754428324923,1.1410330908614603,0.8706185567010309,0.8208029538039779,0.827468039276041,0.817024605446252,2.302258653739064,47863205
