generation,rank,fitness,f1,latency,params,depth,gen_time_min,genotype
0,0,0.798170600411189,0.798170600411189,0.0025336047901873826,48940484,7,6.587801909446716,"[1, 0, 0, 0, 0, 0, 0]"
0,1,0.7863936810691428,0.7863936810691428,0.0024948643185780384,52772580,8,6.587801909446716,"[1, 0, 0, 0, 0, 0, 0, 0]"
0,2,0.7740286560393717,0.7740286560393717,0.001037595306570438,42531652,4,6.587801909446716,"[0, 1, 1, 0]"
0,3,0.7736896868120402,0.7736896868120402,0.0011144822869937343,43609188,5,6.587801909446716,"[0, 0, 0, 1, 1]"
0,4,0.7676862605910845,0.7676862605910845,0.0014796173886679753,42953316,4,6.587801909446716,"[0, 0, 0, 1]"
0,5,0.764818743497013,0.764818743497013,0.0009021634696182446,42531652,4,6.587801909446716,"[1, 0, 0, 1]"
0,6,0.7572503882322598,0.7572503882322598,0.0027960955399066734,56838884,10,6.587801909446716,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
0,7,0.7546836752309709,0.7546836752309709,0.002708661086671782,61139396,13,6.587801909446716,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0]"
0,8,0.7545017984997981,0.7545017984997981,0.0018691006689550704,47019620,6,6.587801909446716,"[1, 1, 0, 1, 0, 0]"
0,9,0.7538449822917324,0.7538449822917324,0.0019720990126188553,52163460,9,6.587801909446716,"[0, 1, 1, 1, 0, 0, 0, 1, 1]"
0,10,0.7467475368571422,0.7467475368571422,0.0015027172607915418,47675492,7,6.587801909446716,"[0, 1, 1, 1, 0, 0, 1]"
0,11,0.7436782765351293,0.7436782765351293,0.0021013531022617826,52585124,9,6.587801909446716,"[0, 1, 1, 0, 1, 1, 0, 0, 0]"
0,12,0.7399341273306876,0.7399341273306876,0.0047378149315591145,78435396,20,6.587801909446716,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1]"
0,13,0.736135970947197,0.736135970947197,0.0025667283994152967,60061860,12,6.587801909446716,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]"
0,14,0.734577238315843,0.734577238315843,0.002986199485803809,64549828,14,6.587801909446716,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1]"
0,15,0.7342669002875448,0.7342669002875448,0.0041056557543015515,73947428,18,6.587801909446716,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]"
0,16,0.7297658354014382,0.7297658354014382,0.0014740992319275392,43374980,4,6.587801909446716,"[0, 0, 0, 0]"
0,17,0.7282300356600738,0.7282300356600738,0.0016540020037609793,51085924,8,6.587801909446716,"[1, 0, 1, 1, 0, 1, 0, 1]"
0,18,0.7273706026811536,0.7273706026811536,0.0020003138038191537,52163460,9,6.587801909446716,"[1, 0, 1, 0, 1, 1, 0, 0, 1]"
0,19,0.7259981310214229,0.7259981310214229,0.002394346428445715,56651428,11,6.587801909446716,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]"
0,20,0.7240857480262158,0.7240857480262158,0.002322707468010776,59640196,12,6.587801909446716,"[1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
0,21,0.7057895059597878,0.7057895059597878,0.004389917582557246,78013732,20,6.587801909446716,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]"
0,22,0.7054055371186573,0.7054055371186573,0.0011678618197947799,43609188,5,6.587801909446716,"[0, 1, 0, 0, 1]"
0,23,0.7001253684125522,0.7001253684125522,0.0022385242427844787,55152228,10,6.587801909446716,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1]"
0,24,0.6791647101113761,0.6791647101113761,0.002800076745188562,61139396,13,6.587801909446716,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]"
0,25,0.6582797173825965,0.6582797173825965,0.0030372413357326877,64549828,14,6.587801909446716,"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]"
0,26,0.6465511266531282,0.6465511266531282,0.0008913706333260052,46832164,7,6.587801909446716,"[1, 1, 1, 1, 0, 1, 1]"
0,27,0.642923618483891,0.642923618483891,0.004578042421144346,73525764,18,6.587801909446716,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0]"
0,28,0.5896817219019294,0.5896817219019294,0.0012476527149374306,46597956,6,6.587801909446716,"[0, 1, 1, 0, 1, 1]"
0,29,0.5806175116067528,0.5806175116067528,0.0035732211567847116,69693668,17,6.587801909446716,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0]"
1,0,0.7995349353954796,0.7995349353954796,0.002625781309689046,52772580,8,5.972056130568187,"[0, 1, 0, 0, 0, 0, 0, 0]"
1,1,0.798170600411189,0.798170600411189,0.0025336047901873826,48940484,7,5.972056130568187,"[1, 0, 0, 0, 0, 0, 0]"
1,2,0.7972910460280723,0.7972910460280723,0.002057739607153053,47862948,6,5.972056130568187,"[0, 0, 0, 1, 0, 0]"
1,3,0.7870291184850008,0.7870291184850008,0.0027281715279059426,52772580,8,5.972056130568187,"[1, 0, 0, 0, 0, 0, 0, 0]"
1,4,0.7866382824983794,0.7866382824983794,0.001205238753300364,43609188,5,5.972056130568187,"[1, 1, 0, 0, 0]"
1,5,0.7858056815386797,0.7858056815386797,0.002422280787868658,48940484,7,5.972056130568187,"[1, 0, 0, 0, 0, 0, 0]"
1,6,0.7766818650230614,0.7766818650230614,0.0019090730165771674,48518820,7,5.972056130568187,"[0, 1, 0, 0, 0, 0, 1]"
1,7,0.7759300822907912,0.7759300822907912,0.002532535399950575,51929252,8,5.972056130568187,"[0, 0, 1, 0, 0, 0, 1, 1]"
1,8,0.7736170640517933,0.7736170640517933,0.0023660781762373517,48518820,7,5.972056130568187,"[0, 0, 1, 0, 1, 0, 0]"
1,9,0.7717057063156731,0.7717057063156731,0.0008732546916689898,42531652,4,5.972056130568187,"[0, 1, 0, 1]"
1,10,0.7709764343253351,0.7709764343253351,0.0013978103033878142,42953316,4,5.972056130568187,"[0, 0, 0, 1]"
1,11,0.7695278014262671,0.7695278014262671,0.003343719069562212,61139396,13,5.972056130568187,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]"
1,12,0.7678674331617751,0.7678674331617751,0.001632024484933936,42953316,4,5.972056130568187,"[1, 0, 0, 0]"
1,13,0.7629681722967266,0.7629681722967266,0.0016214818720072799,43609188,5,5.972056130568187,"[0, 1, 0, 1, 0]"
1,14,0.7601570296069806,0.7601570296069806,0.0027774715749728784,48518820,7,5.972056130568187,"[0, 0, 0, 0, 1, 0, 1]"
1,15,0.7592904391854158,0.7592904391854158,0.0009145443846136914,42531652,4,5.972056130568187,"[1, 0, 0, 1]"
1,16,0.7587717594299933,0.7587717594299933,0.002295926552505989,48518820,7,5.972056130568187,"[1, 0, 0, 1, 0, 0, 0]"
1,17,0.7549990748133792,0.7549990748133792,0.002953513430838939,61561060,13,5.972056130568187,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]"
1,18,0.7540640779829255,0.7540640779829255,0.0009361504489788786,42531652,4,5.972056130568187,"[0, 1, 0, 1]"
1,19,0.7415429597781734,0.7415429597781734,0.0025605299379094504,52350916,8,5.972056130568187,"[1, 0, 1, 0, 0, 0, 0, 0]"
1,20,0.7347031351873802,0.7347031351873802,0.0009586230567038001,42531652,4,5.972056130568187,"[1, 0, 0, 1]"
1,21,0.7220588876822113,0.7220588876822113,0.0008979746571640135,42531652,4,5.972056130568187,"[0, 1, 1, 0]"
1,22,0.7043428668611693,0.7043428668611693,0.0007987126150510448,42109988,4,5.972056130568187,"[1, 1, 1, 0]"
1,23,0.7041184639507237,0.7041184639507237,0.0018188863141404,52163460,9,5.972056130568187,"[0, 1, 1, 1, 0, 0, 0, 1, 1]"
1,24,0.6924699231950503,0.6924699231950503,0.003056608547922224,64549828,14,5.972056130568187,"[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]"
1,25,0.6870850109711264,0.6870850109711264,0.0025374214455951005,53006788,9,5.972056130568187,"[1, 0, 1, 0, 0, 1, 0, 0, 0]"
1,26,0.6779538536798957,0.6779538536798957,0.002561882726240583,59640196,12,5.972056130568187,"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]"
1,27,0.6693017516734175,0.6693017516734175,0.004901852728835365,78857060,20,5.972056130568187,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
1,28,0.659041281462662,0.659041281462662,0.003650758067578863,65814820,14,5.972056130568187,"[1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]"
1,29,0.6306055586902051,0.6306055586902051,0.004979831431683124,79278724,20,5.972056130568187,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]"
2,0,0.8119780026500467,0.8119780026500467,0.002226336205694679,47862948,6,5.660736131668091,"[0, 0, 0, 1, 0, 0]"
2,1,0.8002928282234408,0.8002928282234408,0.0017360225392621942,48518820,7,5.660736131668091,"[1, 0, 0, 0, 0, 0, 1]"
2,2,0.7995349353954796,0.7995349353954796,0.002625781309689046,52772580,8,5.660736131668091,"[0, 1, 0, 0, 0, 0, 0, 0]"
2,3,0.7944692080190329,0.7944692080190329,0.0023347735541392467,49362148,7,5.660736131668091,"[0, 0, 0, 0, 0, 0, 0]"
2,4,0.7889014298430123,0.7889014298430123,0.002297892716796923,48940484,7,5.660736131668091,"[1, 0, 0, 0, 0, 0, 0]"
2,5,0.7842338770058866,0.7842338770058866,0.0020581536964527913,44452516,5,5.660736131668091,"[0, 0, 0, 0, 0]"
2,6,0.7828994348615513,0.7828994348615513,0.002564130108567042,52772580,8,5.660736131668091,"[0, 0, 0, 0, 1, 0, 0, 0]"
2,7,0.7819833720135239,0.7819833720135239,0.0036454839655561955,61561060,13,5.660736131668091,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1]"
2,8,0.781922153844772,0.781922153844772,0.0023192463409031916,48940484,7,5.660736131668091,"[0, 0, 0, 0, 0, 1, 0]"
2,9,0.7781064922170219,0.7781064922170219,0.0017263534064113628,48097156,7,5.660736131668091,"[0, 1, 1, 0, 0, 0, 1]"
2,10,0.7761322707099791,0.7761322707099791,0.0012786874958692351,43609188,5,5.660736131668091,"[0, 1, 0, 1, 0]"
2,11,0.7732631465046274,0.7732631465046274,0.0008740857069824415,42531652,4,5.660736131668091,"[1, 0, 0, 1]"
2,12,0.772241475545731,0.772241475545731,0.0008497153125972545,42531652,4,5.660736131668091,"[1, 0, 0, 1]"
2,13,0.7718471741371731,0.7718471741371731,0.002652890003446373,52350916,8,5.660736131668091,"[0, 0, 0, 0, 0, 0, 1, 1]"
2,14,0.7679259980317099,0.7679259980317099,0.003678809779103176,53194244,8,5.660736131668091,"[0, 0, 0, 0, 0, 0, 0, 0]"
2,15,0.7665809033787832,0.7665809033787832,0.002851613373877626,53194244,8,5.660736131668091,"[0, 0, 0, 0, 0, 0, 0, 0]"
2,16,0.7661664374592367,0.7661664374592367,0.0008814183497634076,42531652,4,5.660736131668091,"[1, 1, 0, 0]"
2,17,0.7620971864546697,0.7620971864546697,0.0013896307955292286,42953316,4,5.660736131668091,"[0, 0, 1, 0]"
2,18,0.7586070789039829,0.7586070789039829,0.002101833769302175,48940484,7,5.660736131668091,"[1, 0, 0, 0, 0, 0, 0]"
2,19,0.7542584969545412,0.7542584969545412,0.003249394276735984,61561060,13,5.660736131668091,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]"
2,20,0.7513679091666098,0.7513679091666098,0.0024205312683989177,48518820,7,5.660736131668091,"[0, 1, 1, 0, 0, 0, 0]"
2,21,0.7489116879182397,0.7489116879182397,0.001147563412814634,43609188,5,5.660736131668091,"[1, 1, 0, 0, 0]"
2,22,0.7459681658534772,0.7459681658534772,0.0021802605624543503,52350916,8,5.660736131668091,"[1, 0, 1, 0, 0, 0, 0, 0]"
2,23,0.7452285391697064,0.7452285391697064,0.0013533065789488319,43609188,5,5.660736131668091,"[1, 0, 0, 0, 1]"
2,24,0.7429183711553282,0.7429183711553282,0.002486367474830331,52350916,8,5.660736131668091,"[0, 1, 1, 0, 0, 0, 0, 0]"
2,25,0.7420726955992875,0.7420726955992875,0.002933904014298605,61561060,13,5.660736131668091,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1]"
2,26,0.7210790228520056,0.7210790228520056,0.0009111924427998019,42531652,4,5.660736131668091,"[0, 1, 0, 1]"
2,27,0.7150930441553269,0.7150930441553269,0.0018528757345848135,47862948,6,5.660736131668091,"[1, 0, 0, 0, 0, 0]"
2,28,0.6536133258568899,0.6536133258568899,0.001865801734766137,48518820,7,5.660736131668091,"[1, 0, 0, 0, 0, 1, 0]"
2,29,0.6419372342685424,0.6419372342685424,0.0018843701577679894,51507588,8,5.660736131668091,"[0, 0, 1, 0, 1, 0, 1, 1]"
3,0,0.8119780026500467,0.8119780026500467,0.002226336205694679,47862948,6,5.564051878452301,"[0, 0, 0, 1, 0, 0]"
3,1,0.8046016052370877,0.8046016052370877,0.0024128117447617115,49362148,7,5.564051878452301,"[0, 0, 0, 0, 0, 0, 0]"
3,2,0.8042111674800401,0.8042111674800401,0.00232887563879558,48284612,6,5.564051878452301,"[0, 0, 0, 0, 0, 0]"
3,3,0.7905500341481723,0.7905500341481723,0.001127822491525876,42953316,4,5.564051878452301,"[0, 0, 0, 1]"
3,4,0.7869025218300624,0.7869025218300624,0.001465718781673786,42953316,4,5.564051878452301,"[0, 0, 0, 1]"
3,5,0.7834934672944213,0.7834934672944213,0.0022139339203022246,47862948,6,5.564051878452301,"[0, 0, 0, 1, 0, 0]"
3,6,0.7834276953201528,0.7834276953201528,0.001783824993253802,44030852,5,5.564051878452301,"[0, 0, 0, 1, 0]"
3,7,0.7817594438930475,0.7817594438930475,0.00224994910240639,48940484,7,5.564051878452301,"[0, 0, 1, 0, 0, 0, 0]"
3,8,0.7795645220405701,0.7795645220405701,0.0021740820875493228,48940484,7,5.564051878452301,"[0, 1, 0, 0, 0, 0, 0]"
3,9,0.7744165385222027,0.7744165385222027,0.0020362741656754224,47862948,6,5.564051878452301,"[0, 0, 1, 0, 0, 0]"
3,10,0.7725264966575458,0.7725264966575458,0.0023437328877662367,52350916,8,5.564051878452301,"[0, 0, 0, 1, 0, 0, 1, 0]"
3,11,0.7721148418843418,0.7721148418843418,0.0025102803238041815,48940484,7,5.564051878452301,"[1, 0, 0, 0, 0, 0, 0]"
3,12,0.7712768704345206,0.7712768704345206,0.002696019329050614,52772580,8,5.564051878452301,"[0, 0, 0, 0, 1, 0, 0, 0]"
3,13,0.7707348452285167,0.7707348452285167,0.0011872351356032596,42953316,4,5.564051878452301,"[1, 0, 0, 0]"
3,14,0.763851760087649,0.763851760087649,0.002116214209308964,47862948,6,5.564051878452301,"[0, 0, 0, 1, 0, 0]"
3,15,0.7594383688765053,0.7594383688765053,0.0022498287403323047,48097156,7,5.564051878452301,"[0, 1, 1, 0, 1, 0, 0]"
3,16,0.7593932975007648,0.7593932975007648,0.0025078393432522716,52350916,8,5.564051878452301,"[0, 0, 0, 1, 0, 1, 0, 0]"
3,17,0.7531916400176124,0.7531916400176124,0.002146061553958134,47441284,6,5.564051878452301,"[0, 0, 1, 0, 1, 0]"
3,18,0.7475499816944029,0.7475499816944029,0.0024641730665280193,48940484,7,5.564051878452301,"[0, 0, 0, 0, 0, 0, 1]"
3,19,0.7405368047421839,0.7405368047421839,0.0021212489946265123,51929252,8,5.564051878452301,"[0, 1, 0, 0, 1, 1, 0, 0]"
3,20,0.7384665026092816,0.7384665026092816,0.0008379425335078849,42531652,4,5.564051878452301,"[1, 0, 0, 1]"
3,21,0.7350485570359434,0.7350485570359434,0.0018390439404356584,48518820,7,5.564051878452301,"[0, 0, 0, 0, 0, 1, 1]"
3,22,0.7307390927036607,0.7307390927036607,0.0022046777053219557,51929252,8,5.564051878452301,"[0, 1, 0, 1, 1, 0, 0, 0]"
3,23,0.7296083563401653,0.7296083563401653,0.0015705125106251216,51507588,8,5.564051878452301,"[0, 1, 0, 1, 0, 1, 0, 1]"
3,24,0.7281855949750506,0.7281855949750506,0.0025619501257097,60717732,13,5.564051878452301,"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]"
3,25,0.725057297628108,0.725057297628108,0.0032737494098000752,61982724,13,5.564051878452301,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]"
3,26,0.7248428701946728,0.7248428701946728,0.0015319011213250633,48097156,7,5.564051878452301,"[1, 1, 0, 0, 0, 0, 1]"
3,27,0.7166618520980621,0.7166618520980621,0.00240981274009755,48940484,7,5.564051878452301,"[1, 0, 0, 0, 0, 0, 0]"
3,28,0.713696199675765,0.713696199675765,0.0017245437811652664,48097156,7,5.564051878452301,"[1, 0, 0, 0, 1, 0, 1]"
3,29,0.6945552688050503,0.6945552688050503,0.0022623646605097747,53006788,9,5.564051878452301,"[1, 1, 0, 0, 0, 0, 1, 0, 0]"
4,0,0.8119780026500467,0.8119780026500467,0.002226336205694679,47862948,6,5.378929857412974,"[0, 0, 0, 1, 0, 0]"
4,1,0.805124390161114,0.805124390161114,0.002370965983118367,49362148,7,5.378929857412974,"[0, 0, 0, 0, 0, 0, 0]"
4,2,0.8041939932757941,0.8041939932757941,0.0018986256113748823,47862948,6,5.378929857412974,"[0, 0, 0, 1, 0, 0]"
4,3,0.8003900385928596,0.8003900385928596,0.001823618264097604,47862948,6,5.378929857412974,"[0, 0, 1, 0, 0, 0]"
4,4,0.7939459302505032,0.7939459302505032,0.0019666563866849174,48518820,7,5.378929857412974,"[0, 1, 1, 0, 0, 0, 0]"
4,5,0.7926229587770778,0.7926229587770778,0.002524897234252421,48940484,7,5.378929857412974,"[0, 0, 1, 0, 0, 0, 0]"
4,6,0.7900547335079886,0.7900547335079886,0.0018946368495562638,47862948,6,5.378929857412974,"[0, 0, 0, 1, 0, 0]"
4,7,0.7838185253785763,0.7838185253785763,0.0028116145635976864,47862948,6,5.378929857412974,"[0, 0, 1, 0, 0, 0]"
4,8,0.7790711628353171,0.7790711628353171,0.0019247600712333224,48284612,6,5.378929857412974,"[0, 0, 0, 0, 0, 0]"
4,9,0.7788585669391254,0.7788585669391254,0.001686177644842246,47441284,6,5.378929857412974,"[0, 0, 1, 1, 0, 0]"
