generation,rank,fitness,f1,latency,params,depth,gen_time_min,genotype
0,0,0.748728117891558,0.748728117891558,0.012424164016001387,56417477,10,58.05706825653712,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]"
0,1,0.7296710225636628,0.7296710225636628,0.007341969259906579,44031109,5,58.05706825653712,"[0, 0, 1, 0, 0]"
0,2,0.7259692374015271,0.7259692374015271,0.007270175768164485,44031109,5,58.05706825653712,"[0, 1, 0, 0, 0]"
0,3,0.6847983796881124,0.6847983796881124,0.022622817857088952,75446885,19,58.05706825653712,"[1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]"
0,4,0.6831118779958514,0.6831118779958514,0.012957170525398921,60905445,12,58.05706825653712,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
0,5,0.682700833438975,0.682700833438975,0.005755023857681849,47019877,6,58.05706825653712,"[0, 1, 1, 1, 0, 0]"
0,6,0.68066572090488,0.68066572090488,0.01284380539226797,57073349,11,58.05706825653712,"[1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]"
0,7,0.6729902710155674,0.6729902710155674,0.02076988007327825,75025221,19,58.05706825653712,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]"
0,8,0.6719714918573098,0.6719714918573098,0.006877332075784635,51742053,9,58.05706825653712,"[1, 1, 1, 1, 0, 0, 0, 1, 1]"
0,9,0.6684499810448906,0.6684499810448906,0.021269586884486248,78857317,20,58.05706825653712,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]"
0,10,0.6608739966401189,0.6608739966401189,0.012674203302744852,60905445,12,58.05706825653712,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0]"
0,11,0.6590547678270252,0.6590547678270252,0.0075185169766179396,51507845,8,58.05706825653712,"[0, 0, 1, 0, 0, 1, 1, 1]"
0,12,0.6588844742344656,0.6588844742344656,0.02343448513780346,79278981,20,58.05706825653712,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]"
0,13,0.6574305107161127,0.6574305107161127,0.01172277285536204,64128421,14,58.05706825653712,"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1]"
0,14,0.657090563326569,0.657090563326569,0.008409260437174547,48097413,7,58.05706825653712,"[0, 1, 1, 1, 0, 0, 0]"
0,15,0.6554254133444527,0.6554254133444527,0.004599460669026288,46598213,6,58.05706825653712,"[1, 0, 1, 1, 0, 1]"
0,16,0.6532901791234544,0.6532901791234544,0.007465309849592194,55152485,10,58.05706825653712,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 1]"
0,17,0.652686290707576,0.652686290707576,0.006169485935332859,43609445,5,58.05706825653712,"[1, 0, 0, 0, 1]"
0,18,0.6490161184748814,0.6490161184748814,0.011127475559406616,52351173,8,58.05706825653712,"[0, 0, 1, 0, 0, 1, 0, 0]"
0,19,0.6444889449073673,0.6444889449073673,0.006673471413021091,51742053,9,58.05706825653712,"[1, 1, 1, 0, 1, 1, 1, 0, 0]"
0,20,0.6433660729468026,0.6433660729468026,0.00567944956968596,51320389,9,58.05706825653712,"[1, 1, 1, 1, 1, 0, 1, 1, 0]"
0,21,0.6433373026375062,0.6433373026375062,0.016857128509934798,66049285,15,58.05706825653712,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]"
0,22,0.6428693558140874,0.6428693558140874,0.012602749939368241,57073349,11,58.05706825653712,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]"
0,23,0.6370002361440467,0.6370002361440467,0.023368104791104283,67735941,15,58.05706825653712,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
0,24,0.6344145508908375,0.6344145508908375,0.020476795151198435,74369349,18,58.05706825653712,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]"
0,25,0.6112910932293737,0.6112910932293737,0.00440018063338507,43187781,5,58.05706825653712,"[0, 0, 1, 1, 1]"
0,26,0.6026500428988137,0.6026500428988137,0.019659256677355703,66236741,14,58.05706825653712,"[0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
0,27,0.5780811751750502,0.5780811751750502,0.01493997848322663,69693925,17,58.05706825653712,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1]"
0,28,0.4454218529323899,0.4454218529323899,0.016317096954096378,74181893,19,58.05706825653712,"[0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]"
0,29,0.15370448750894378,0.15370448750894378,0.014628447755179895,76748997,20,58.05706825653712,"[0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
1,0,0.7724781077238979,0.7724781077238979,0.007797938568119113,44031109,5,59.76847002506256,"[0, 1, 0, 0, 0]"
1,1,0.7543195725044854,0.7543195725044854,0.007264273432887534,44031109,5,59.76847002506256,"[1, 0, 0, 0, 0]"
1,2,0.748728117891558,0.748728117891558,0.012424164016001387,56417477,10,59.76847002506256,"[1, 0, 0, 0, 0, 1, 0, 0, 1, 1]"
1,3,0.7459803022825477,0.7459803022825477,0.011686360103902695,53007045,9,59.76847002506256,"[1, 0, 0, 0, 0, 0, 0, 1, 1]"
1,4,0.7372241731378864,0.7372241731378864,0.00590623401842901,43609445,5,59.76847002506256,"[1, 0, 1, 0, 0]"
1,5,0.7329004075517498,0.7329004075517498,0.004406172886896475,43187781,5,59.76847002506256,"[1, 1, 1, 0, 0]"
1,6,0.7204381574187276,0.7204381574187276,0.004180349925948192,43187781,5,59.76847002506256,"[0, 1, 1, 0, 1]"
1,7,0.7177346554340239,0.7177346554340239,0.008181878106342149,47441541,6,59.76847002506256,"[0, 1, 0, 1, 0, 0]"
1,8,0.7130857686565442,0.7130857686565442,0.012412240510457195,56417477,10,59.76847002506256,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
