epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,0001,0.5073058761566878,0.2879837097740975,0.9090789473684211,0.908735110361149,0.9091706201947574,0.9090789473684211,10.168187053580032,42953316
2,0001,0.1890024683540066,0.2586511538027465,0.9180263157894737,0.9181054932346637,0.9183647286566166,0.9180263157894737,4.079947973552503,42953316
3,0001,0.10763677956555039,0.29259102084055666,0.9157894736842105,0.9158062759532603,0.91598208273815,0.9157894736842105,3.599543383246974,42953316
4,0001,0.05717182729206979,0.34857052388041426,0.9167105263157894,0.9166419532336525,0.916659998949806,0.9167105263157894,2.326509325127853,42953316
