generation,rank,fitness,f1,latency,params,depth,gen_time_min,genotype
0,0,0.7964217256405289,0.7964217256405289,0.0015612238139510737,48097156,7,6.322256902853648,"[0, 0, 0, 1, 0, 1, 0]"
0,1,0.7920729115092443,0.7920729115092443,0.001786072496088309,51507588,8,6.322256902853648,"[0, 1, 0, 0, 1, 1, 0, 1]"
0,2,0.7861347859334721,0.7861347859334721,0.0017694396206024976,51507588,8,6.322256902853648,"[0, 0, 1, 1, 0, 0, 1, 1]"
0,3,0.7824617438697641,0.7824617438697641,0.0024158784176506742,57073092,11,6.322256902853648,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]"
0,4,0.780314970020197,0.780314970020197,0.001116921042012109,43609188,5,6.322256902853648,"[0, 0, 0, 0, 1]"
0,5,0.7778985198714518,0.7778985198714518,0.002909802748945367,61561060,13,6.322256902853648,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]"
0,6,0.7740004052305475,0.7740004052305475,0.0030927567127037037,64971492,14,6.322256902853648,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]"
0,7,0.770352909939196,0.770352909939196,0.0019535600677045295,52585124,9,6.322256902853648,"[1, 1, 1, 1, 1, 0, 1, 1, 1]"
0,8,0.7668784380168414,0.7668784380168414,0.0021805208775731444,55995556,10,6.322256902853648,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 1]"
0,9,0.7657687144323582,0.7657687144323582,0.0017813033905440534,51507588,8,6.322256902853648,"[1, 1, 1, 1, 0, 0, 1, 1]"
0,10,0.7596012071192645,0.7596012071192645,0.0028681840194622055,61561060,13,6.322256902853648,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1]"
0,11,0.7575980419033005,0.7575980419033005,0.0008727931208341033,42531652,4,6.322256902853648,"[0, 1, 0, 0]"
0,12,0.7556430223543443,0.7556430223543443,0.00357303693135691,69459460,19,6.322256902853648,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
0,13,0.7551085365813651,0.7551085365813651,0.0021706415818698588,55995556,10,6.322256902853648,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1]"
0,14,0.7518706196549158,0.7518706196549158,0.003536981656907301,69459460,18,6.322256902853648,"[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]"
0,15,0.7510628799275649,0.7510628799275649,0.003293638168997859,66049028,15,6.322256902853648,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
0,16,0.7470176568004154,0.7470176568004154,0.001698999092241138,51507588,8,6.322256902853648,"[1, 0, 1, 0, 0, 1, 0, 0]"
0,17,0.7466161911830744,0.7466161911830744,0.001801282347059896,51507588,8,6.322256902853648,"[1, 1, 1, 1, 1, 1, 1, 0]"
0,18,0.741095323732385,0.741095323732385,0.0011306337260066357,43609188,5,6.322256902853648,"[1, 0, 0, 0, 0]"
0,19,0.7340145510349355,0.7340145510349355,0.002441444529722503,57073092,11,6.322256902853648,"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]"
0,20,0.7312021546813743,0.7312021546813743,0.0035679573675224674,69459460,19,6.322256902853648,"[0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]"
0,21,0.7291395229649941,0.7291395229649941,0.0013149787264410406,47019620,6,6.322256902853648,"[1, 0, 0, 1, 0, 1]"
0,22,0.7288988754315819,0.7288988754315819,0.0024905538048187736,57073092,11,6.322256902853648,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]"
0,23,0.7281845573429703,0.7281845573429703,0.0028900045008413144,61561060,13,6.322256902853648,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]"
0,24,0.7175264382426308,0.7175264382426308,0.000848614887217991,42531652,4,6.322256902853648,"[0, 1, 0, 1]"
0,25,0.7146441780518261,0.7146441780518261,0.0028314163905633905,61561060,13,6.322256902853648,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]"
0,26,0.6957444296180648,0.6957444296180648,0.0035006514367523778,69459460,17,6.322256902853648,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]"
0,27,0.680361225540144,0.680361225540144,0.0034805099121513194,69459460,20,6.322256902853648,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
0,28,0.6765646408063677,0.6765646408063677,0.003570072869024443,69459460,20,6.322256902853648,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
0,29,0.6611430812104274,0.6611430812104274,0.0035592641147559334,69459460,18,6.322256902853648,"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]"
1,0,0.8192578263833874,0.8192578263833874,0.0011782525193666515,43609188,5,5.125239185492197,"[0, 0, 0, 0, 1]"
1,1,0.7964217256405289,0.7964217256405289,0.0015612238139510737,48097156,7,5.125239185492197,"[0, 0, 0, 1, 0, 1, 0]"
1,2,0.7960264059125305,0.7960264059125305,0.001803292536351364,51507588,8,5.125239185492197,"[0, 0, 1, 1, 0, 0, 1, 1]"
1,3,0.795294650561719,0.795294650561719,0.0030685936035297345,64971492,14,5.125239185492197,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]"
1,4,0.7939752603017843,0.7939752603017843,0.00165182400996855,48097156,7,5.125239185492197,"[0, 0, 0, 1, 0, 1, 0]"
1,5,0.7930936252620608,0.7930936252620608,0.0013287382853377494,47019620,6,5.125239185492197,"[0, 0, 1, 1, 0, 1]"
1,6,0.7896023282342329,0.7896023282342329,0.0021743676675214374,52585124,9,5.125239185492197,"[1, 0, 0, 1, 0, 0, 1, 0, 0]"
1,7,0.7856077573523358,0.7856077573523358,0.0012668997519540426,47019620,6,5.125239185492197,"[1, 1, 1, 1, 0, 0]"
1,8,0.7848769283605187,0.7848769283605187,0.0020324052456999198,52585124,9,5.125239185492197,"[1, 1, 1, 1, 1, 0, 1, 0, 1]"
1,9,0.7847857739123772,0.7847857739123772,0.002024227662332123,52585124,9,5.125239185492197,"[0, 1, 0, 1, 1, 0, 0, 1, 1]"
1,10,0.7789375591551866,0.7789375591551866,0.001958588035449793,52585124,9,5.125239185492197,"[1, 0, 0, 1, 0, 1, 1, 0, 1]"
1,11,0.7732119752161467,0.7732119752161467,0.0015104338713172183,48097156,7,5.125239185492197,"[0, 0, 0, 1, 0, 1, 0]"
1,12,0.7724540624952959,0.7724540624952959,0.0020795533373529906,52585124,9,5.125239185492197,"[1, 1, 0, 0, 1, 1, 1, 0, 1]"
1,13,0.7713541956151746,0.7713541956151746,0.001501303796430875,48097156,7,5.125239185492197,"[0, 0, 1, 0, 0, 1, 0]"
