epoch,genotype,train_loss,test_loss,accuracy,f1_weighted,precision,recall,latency_ms_per_doc,params
1,00000,0.5126440815115968,0.27092770130193533,0.9094736842105263,0.9097779119410191,0.9109676250432679,0.9094736842105263,31.041255173813393,44452516
2,00000,0.18120185929139454,0.25168418191655095,0.9221052631578948,0.9217072693682365,0.922926833319067,0.9221052631578948,28.359872422048024,44452516
3,00000,0.09720213270659248,0.28513401159390556,0.9176315789473685,0.9175838784272268,0.9180580808837911,0.9176315789473685,28.14730128445545,44452516
4,00000,0.0464415900903133,0.3371410437227626,0.9172368421052631,0.917156545917309,0.9171413577185176,0.9172368421052631,29.342536822337063,44452516
