epoch,genotype,train_loss,test_loss,accuracy,f1_macro,precision,recall,latency_ms_per_doc,params
1,0000,1.1711019372332443,0.7382649291978508,0.7762886597938145,0.5954101035329201,0.776664655772694,0.6086169163535013,4.134640619926846,43375237
2,0000,0.4844765711792754,0.5286216678968096,0.8123711340206186,0.6845714045820623,0.8251024253188242,0.6590488219831905,4.560164938267973,43375237
3,0000,0.24865977900572916,0.4083582206216992,0.872680412371134,0.8282697870827059,0.8279687845514893,0.830756020953492,4.812835663864293,43375237
4,0000,0.12855082075111568,0.36437732421365554,0.8829896907216495,0.8375394417680695,0.8477867976419031,0.8304382935326293,4.913080598890167,43375237
5,0000,0.05908765486617871,0.35893258073779405,0.8824742268041237,0.834932716605396,0.8398291559495684,0.8355206838751659,4.871346041099312,43375237
6,0000,0.026058561386465937,0.35623043013515227,0.8829896907216495,0.8447977420749615,0.8362829396009349,0.8577457453496329,4.866441131867084,43375237
7,0000,0.011197066180296672,0.3483953188826162,0.8912371134020619,0.8503620999802651,0.8490569022048415,0.8519251469233383,5.007636055503924,43375237
8,0000,0.006208705624143901,0.35499254675232805,0.8922680412371135,0.8482454683170813,0.8575692875274925,0.840887651028386,4.998820835782081,43375237
